year,lake,species,grand_total,comments,region,values
1922,Superior,Lake Whitefish,606.0,,Wisconsin (WI),52.0
1922,Superior,Lake Whitefish,606.0,,Minnesota (MN),7.0
1922,Superior,Lake Whitefish,606.0,,U.S. Total,319.0
1922,Superior,Lake Whitefish,606.0,,Canada (ONT),287.0
1923,Superior,Lake Whitefish,1412.0,,Michigan (MI),79.0
1923,Superior,Lake Whitefish,1412.0,,Wisconsin (WI),60.0
1923,Superior,Lake Whitefish,1412.0,,Minnesota (MN),5.0
1923,Superior,Lake Whitefish,1412.0,,U.S. Total,144.0
1923,Superior,Lake Whitefish,1412.0,,Canada (ONT),1268.0
1924,Superior,Lake Whitefish,519.0,,Michigan (MI),142.0
1924,Superior,Lake Whitefish,519.0,,Wisconsin (WI),89.0
1924,Superior,Lake Whitefish,519.0,,Minnesota (MN),5.0
1924,Superior,Lake Whitefish,519.0,,U.S. Total,236.0
1924,Superior,Lake Whitefish,519.0,,Canada (ONT),283.0
1925,Superior,Lake Whitefish,594.0,,Michigan (MI),99.0
1925,Superior,Lake Whitefish,594.0,,Wisconsin (WI),143.0
1925,Superior,Lake Whitefish,594.0,,Minnesota (MN),5.0
1925,Superior,Lake Whitefish,594.0,,U.S. Total,247.0
1925,Superior,Lake Whitefish,594.0,,Canada (ONT),347.0
1926,Superior,Lake Whitefish,596.0,,Michigan (MI),185.0
1926,Superior,Lake Whitefish,596.0,,Wisconsin (WI),90.0
1926,Superior,Lake Whitefish,596.0,,Minnesota (MN),4.0
1926,Superior,Lake Whitefish,596.0,,U.S. Total,279.0
1926,Superior,Lake Whitefish,596.0,,Canada (ONT),317.0
1927,Superior,Lake Whitefish,665.0,,Michigan (MI),249.0
1927,Superior,Lake Whitefish,665.0,,Wisconsin (WI),74.0
1927,Superior,Lake Whitefish,665.0,,Minnesota (MN),5.0
1927,Superior,Lake Whitefish,665.0,,U.S. Total,328.0
1927,Superior,Lake Whitefish,665.0,,Canada (ONT),337.0
1928,Superior,Lake Whitefish,613.0,,Michigan (MI),229.0
1928,Superior,Lake Whitefish,613.0,,Wisconsin (WI),54.0
1928,Superior,Lake Whitefish,613.0,,Minnesota (MN),3.0
1928,Superior,Lake Whitefish,613.0,,U.S. Total,286.0
1928,Superior,Lake Whitefish,613.0,,Canada (ONT),327.0
1929,Superior,Lake Whitefish,555.0,,Michigan (MI),101.0
1929,Superior,Lake Whitefish,555.0,,Wisconsin (WI),62.0
1929,Superior,Lake Whitefish,555.0,,Minnesota (MN),3.0
1929,Superior,Lake Whitefish,555.0,,U.S. Total,166.0
1929,Superior,Lake Whitefish,555.0,,Canada (ONT),389.0
1930,Superior,Lake Whitefish,623.0,,Michigan (MI),161.0
1930,Superior,Lake Whitefish,623.0,,Wisconsin (WI),85.0
1930,Superior,Lake Whitefish,623.0,,Minnesota (MN),5.0
1930,Superior,Lake Whitefish,623.0,,U.S. Total,251.0
1930,Superior,Lake Whitefish,623.0,,Canada (ONT),372.0
1931,Superior,Lake Whitefish,730.0,,Michigan (MI),410.0
1931,Superior,Lake Whitefish,730.0,,Wisconsin (WI),52.0
1931,Superior,Lake Whitefish,730.0,,Minnesota (MN),12.0
1931,Superior,Lake Whitefish,730.0,,U.S. Total,474.0
1931,Superior,Lake Whitefish,730.0,,Canada (ONT),256.0
1932,Superior,Lake Whitefish,678.0,,Michigan (MI),417.0
1932,Superior,Lake Whitefish,678.0,,Wisconsin (WI),57.0
1932,Superior,Lake Whitefish,678.0,,Minnesota (MN),11.0
1932,Superior,Lake Whitefish,678.0,,U.S. Total,485.0
1932,Superior,Lake Whitefish,678.0,,Canada (ONT),193.0
1933,Superior,Lake Whitefish,765.0,,Michigan (MI),442.0
1933,Superior,Lake Whitefish,765.0,,Wisconsin (WI),72.0
1933,Superior,Lake Whitefish,765.0,,Minnesota (MN),6.0
1933,Superior,Lake Whitefish,765.0,,U.S. Total,520.0
1933,Superior,Lake Whitefish,765.0,,Canada (ONT),245.0
1934,Superior,Lake Whitefish,784.0,,Michigan (MI),388.0
1934,Superior,Lake Whitefish,784.0,,Wisconsin (WI),91.0
1934,Superior,Lake Whitefish,784.0,,Minnesota (MN),10.0
1934,Superior,Lake Whitefish,784.0,,U.S. Total,489.0
1934,Superior,Lake Whitefish,784.0,,Canada (ONT),295.0
1935,Superior,Lake Whitefish,890.0,,Michigan (MI),429.0
1935,Superior,Lake Whitefish,890.0,,Wisconsin (WI),73.0
1935,Superior,Lake Whitefish,890.0,,Minnesota (MN),11.0
1935,Superior,Lake Whitefish,890.0,,U.S. Total,513.0
1935,Superior,Lake Whitefish,890.0,,Canada (ONT),377.0
1936,Superior,Lake Whitefish,694.0,,Michigan (MI),230.0
1936,Superior,Lake Whitefish,694.0,,Wisconsin (WI),137.0
1936,Superior,Lake Whitefish,694.0,,Minnesota (MN),7.0
1936,Superior,Lake Whitefish,694.0,,U.S. Total,374.0
1936,Superior,Lake Whitefish,694.0,,Canada (ONT),320.0
1937,Superior,Lake Whitefish,665.0,,Michigan (MI),258.0
1937,Superior,Lake Whitefish,665.0,,Wisconsin (WI),99.0
1937,Superior,Lake Whitefish,665.0,,Minnesota (MN),7.0
1937,Superior,Lake Whitefish,665.0,,U.S. Total,364.0
1937,Superior,Lake Whitefish,665.0,,Canada (ONT),301.0
1938,Superior,Lake Whitefish,768.0,,Michigan (MI),327.0
1938,Superior,Lake Whitefish,768.0,,Wisconsin (WI),123.0
1938,Superior,Lake Whitefish,768.0,,Minnesota (MN),6.0
1938,Superior,Lake Whitefish,768.0,,U.S. Total,456.0
1938,Superior,Lake Whitefish,768.0,,Canada (ONT),312.0
1939,Superior,Lake Whitefish,837.0,,Michigan (MI),385.0
1939,Superior,Lake Whitefish,837.0,,Wisconsin (WI),106.0
1939,Superior,Lake Whitefish,837.0,,Minnesota (MN),6.0
1939,Superior,Lake Whitefish,837.0,,U.S. Total,497.0
1939,Superior,Lake Whitefish,837.0,,Canada (ONT),340.0
1940,Superior,Lake Whitefish,1078.0,,Michigan (MI),532.0
1940,Superior,Lake Whitefish,1078.0,,Wisconsin (WI),152.0
1940,Superior,Lake Whitefish,1078.0,,Minnesota (MN),9.0
1940,Superior,Lake Whitefish,1078.0,,U.S. Total,693.0
1940,Superior,Lake Whitefish,1078.0,,Canada (ONT),385.0
1941,Superior,Lake Whitefish,1043.0,,Michigan (MI),446.0
1941,Superior,Lake Whitefish,1043.0,,Wisconsin (WI),273.0
1941,Superior,Lake Whitefish,1043.0,,Minnesota (MN),9.0
1941,Superior,Lake Whitefish,1043.0,,U.S. Total,728.0
1941,Superior,Lake Whitefish,1043.0,,Canada (ONT),315.0
1942,Superior,Lake Whitefish,1071.0,,Michigan (MI),489.0
1942,Superior,Lake Whitefish,1071.0,,Wisconsin (WI),253.0
1942,Superior,Lake Whitefish,1071.0,,Minnesota (MN),9.0
1942,Superior,Lake Whitefish,1071.0,,U.S. Total,751.0
1942,Superior,Lake Whitefish,1071.0,,Canada (ONT),320.0
1943,Superior,Lake Whitefish,1068.0,,Michigan (MI),461.0
1943,Superior,Lake Whitefish,1068.0,,Wisconsin (WI),266.0
1943,Superior,Lake Whitefish,1068.0,,Minnesota (MN),5.0
1943,Superior,Lake Whitefish,1068.0,,U.S. Total,732.0
1943,Superior,Lake Whitefish,1068.0,,Canada (ONT),336.0
1944,Superior,Lake Whitefish,1066.0,,Michigan (MI),385.0
1944,Superior,Lake Whitefish,1066.0,,Wisconsin (WI),263.0
1944,Superior,Lake Whitefish,1066.0,,Minnesota (MN),15.0
1944,Superior,Lake Whitefish,1066.0,,U.S. Total,663.0
1944,Superior,Lake Whitefish,1066.0,,Canada (ONT),403.0
1945,Superior,Lake Whitefish,1076.0,,Michigan (MI),368.0
1945,Superior,Lake Whitefish,1076.0,,Wisconsin (WI),338.0
1945,Superior,Lake Whitefish,1076.0,,Minnesota (MN),11.0
1945,Superior,Lake Whitefish,1076.0,,U.S. Total,717.0
1945,Superior,Lake Whitefish,1076.0,,Canada (ONT),359.0
1946,Superior,Lake Whitefish,1190.0,,Michigan (MI),421.0
1946,Superior,Lake Whitefish,1190.0,,Wisconsin (WI),481.0
1946,Superior,Lake Whitefish,1190.0,,Minnesota (MN),13.0
1946,Superior,Lake Whitefish,1190.0,,U.S. Total,915.0
1946,Superior,Lake Whitefish,1190.0,,Canada (ONT),275.0
1947,Superior,Lake Whitefish,1197.0,,Michigan (MI),321.0
1947,Superior,Lake Whitefish,1197.0,,Wisconsin (WI),619.0
1947,Superior,Lake Whitefish,1197.0,,Minnesota (MN),11.0
1947,Superior,Lake Whitefish,1197.0,,U.S. Total,951.0
1947,Superior,Lake Whitefish,1197.0,,Canada (ONT),246.0
1948,Superior,Lake Whitefish,1507.0,,Michigan (MI),477.0
1948,Superior,Lake Whitefish,1507.0,,Wisconsin (WI),713.0
1948,Superior,Lake Whitefish,1507.0,,Minnesota (MN),11.0
1948,Superior,Lake Whitefish,1507.0,,U.S. Total,1201.0
1948,Superior,Lake Whitefish,1507.0,,Canada (ONT),306.0
1949,Superior,Lake Whitefish,1561.0,,Michigan (MI),504.0
1949,Superior,Lake Whitefish,1561.0,,Wisconsin (WI),767.0
1949,Superior,Lake Whitefish,1561.0,,Minnesota (MN),13.0
1949,Superior,Lake Whitefish,1561.0,,U.S. Total,1284.0
1949,Superior,Lake Whitefish,1561.0,,Canada (ONT),277.0
1950,Superior,Lake Whitefish,1381.0,,Michigan (MI),508.0
1950,Superior,Lake Whitefish,1381.0,,Wisconsin (WI),523.0
1950,Superior,Lake Whitefish,1381.0,,Minnesota (MN),9.0
1950,Superior,Lake Whitefish,1381.0,,U.S. Total,1040.0
1950,Superior,Lake Whitefish,1381.0,,Canada (ONT),341.0
1951,Superior,Lake Whitefish,782.0,,Michigan (MI),244.0
1951,Superior,Lake Whitefish,782.0,,Wisconsin (WI),183.0
1951,Superior,Lake Whitefish,782.0,,Minnesota (MN),14.0
1951,Superior,Lake Whitefish,782.0,,U.S. Total,441.0
1951,Superior,Lake Whitefish,782.0,,Canada (ONT),341.0
1952,Superior,Lake Whitefish,619.0,,Michigan (MI),198.0
1952,Superior,Lake Whitefish,619.0,,Wisconsin (WI),140.0
1952,Superior,Lake Whitefish,619.0,,Minnesota (MN),13.0
1952,Superior,Lake Whitefish,619.0,,U.S. Total,351.0
1952,Superior,Lake Whitefish,619.0,,Canada (ONT),268.0
1953,Superior,Lake Whitefish,888.0,,Michigan (MI),430.0
1953,Superior,Lake Whitefish,888.0,,Wisconsin (WI),171.0
1953,Superior,Lake Whitefish,888.0,,Minnesota (MN),5.0
1953,Superior,Lake Whitefish,888.0,,U.S. Total,606.0
1953,Superior,Lake Whitefish,888.0,,Canada (ONT),282.0
1954,Superior,Lake Whitefish,1333.0,,Michigan (MI),665.0
1954,Superior,Lake Whitefish,1333.0,,Wisconsin (WI),332.0
1954,Superior,Lake Whitefish,1333.0,,Minnesota (MN),8.0
1954,Superior,Lake Whitefish,1333.0,,U.S. Total,1005.0
1954,Superior,Lake Whitefish,1333.0,,Canada (ONT),328.0
1955,Superior,Lake Whitefish,1258.0,,Michigan (MI),497.0
1955,Superior,Lake Whitefish,1258.0,,Wisconsin (WI),505.0
1955,Superior,Lake Whitefish,1258.0,,Minnesota (MN),2.0
1955,Superior,Lake Whitefish,1258.0,,U.S. Total,1004.0
1955,Superior,Lake Whitefish,1258.0,,Canada (ONT),254.0
1956,Superior,Lake Whitefish,1221.0,,Michigan (MI),374.0
1956,Superior,Lake Whitefish,1221.0,,Wisconsin (WI),541.0
1956,Superior,Lake Whitefish,1221.0,,Minnesota (MN),3.0
1956,Superior,Lake Whitefish,1221.0,,U.S. Total,918.0
1956,Superior,Lake Whitefish,1221.0,,Canada (ONT),303.0
1957,Superior,Lake Whitefish,810.0,,Michigan (MI),236.0
1957,Superior,Lake Whitefish,810.0,,Wisconsin (WI),289.0
1957,Superior,Lake Whitefish,810.0,,Minnesota (MN),0.0
1957,Superior,Lake Whitefish,810.0,,U.S. Total,525.0
1957,Superior,Lake Whitefish,810.0,,Canada (ONT),285.0
1958,Superior,Lake Whitefish,595.0,,Michigan (MI),220.0
1958,Superior,Lake Whitefish,595.0,,Wisconsin (WI),88.0
1958,Superior,Lake Whitefish,595.0,,Minnesota (MN),0.0
1958,Superior,Lake Whitefish,595.0,,U.S. Total,308.0
1958,Superior,Lake Whitefish,595.0,,Canada (ONT),287.0
1959,Superior,Lake Whitefish,592.0,,Michigan (MI),260.0
1959,Superior,Lake Whitefish,592.0,,Wisconsin (WI),121.0
1959,Superior,Lake Whitefish,592.0,,Minnesota (MN),1.0
1959,Superior,Lake Whitefish,592.0,,U.S. Total,382.0
1959,Superior,Lake Whitefish,592.0,,Canada (ONT),210.0
1960,Superior,Lake Whitefish,383.0,,Michigan (MI),156.0
1960,Superior,Lake Whitefish,383.0,,Wisconsin (WI),128.0
1960,Superior,Lake Whitefish,383.0,,Minnesota (MN),
1960,Superior,Lake Whitefish,383.0,,U.S. Total,284.0
1960,Superior,Lake Whitefish,383.0,,Canada (ONT),99.0
1961,Superior,Lake Whitefish,462.0,,Michigan (MI),249.0
1961,Superior,Lake Whitefish,462.0,,Wisconsin (WI),93.0
1961,Superior,Lake Whitefish,462.0,,Minnesota (MN),1.0
1961,Superior,Lake Whitefish,462.0,,U.S. Total,343.0
1961,Superior,Lake Whitefish,462.0,,Canada (ONT),119.0
1962,Superior,Lake Whitefish,549.0,,Michigan (MI),316.0
1962,Superior,Lake Whitefish,549.0,,Wisconsin (WI),85.0
1962,Superior,Lake Whitefish,549.0,,Minnesota (MN),0.0
1962,Superior,Lake Whitefish,549.0,,U.S. Total,401.0
1962,Superior,Lake Whitefish,549.0,,Canada (ONT),148.0
1963,Superior,Lake Whitefish,604.0,,Michigan (MI),357.0
1963,Superior,Lake Whitefish,604.0,,Wisconsin (WI),86.0
1963,Superior,Lake Whitefish,604.0,,Minnesota (MN),
1963,Superior,Lake Whitefish,604.0,,U.S. Total,443.0
1963,Superior,Lake Whitefish,604.0,,Canada (ONT),161.0
1964,Superior,Lake Whitefish,558.0,,Michigan (MI),348.0
1964,Superior,Lake Whitefish,558.0,,Wisconsin (WI),77.0
1964,Superior,Lake Whitefish,558.0,,Minnesota (MN),0.0
1964,Superior,Lake Whitefish,558.0,,U.S. Total,425.0
1964,Superior,Lake Whitefish,558.0,,Canada (ONT),133.0
1965,Superior,Lake Whitefish,568.0,,Michigan (MI),385.0
1965,Superior,Lake Whitefish,568.0,,Wisconsin (WI),46.0
1965,Superior,Lake Whitefish,568.0,,Minnesota (MN),2.0
1965,Superior,Lake Whitefish,568.0,,U.S. Total,433.0
1965,Superior,Lake Whitefish,568.0,,Canada (ONT),135.0
1966,Superior,Lake Whitefish,475.0,,Michigan (MI),292.0
1966,Superior,Lake Whitefish,475.0,,Wisconsin (WI),47.0
1966,Superior,Lake Whitefish,475.0,,Minnesota (MN),2.0
1966,Superior,Lake Whitefish,475.0,,U.S. Total,341.0
1966,Superior,Lake Whitefish,475.0,,Canada (ONT),134.0
1967,Superior,Lake Whitefish,608.0,,Michigan (MI),364.0
1967,Superior,Lake Whitefish,608.0,,Wisconsin (WI),88.0
1967,Superior,Lake Whitefish,608.0,,Minnesota (MN),6.0
1967,Superior,Lake Whitefish,608.0,,U.S. Total,458.0
1967,Superior,Lake Whitefish,608.0,,Canada (ONT),150.0
1968,Superior,Lake Whitefish,740.0,,Michigan (MI),441.0
1968,Superior,Lake Whitefish,740.0,,Wisconsin (WI),72.0
1968,Superior,Lake Whitefish,740.0,,Minnesota (MN),15.0
1968,Superior,Lake Whitefish,740.0,,U.S. Total,528.0
1968,Superior,Lake Whitefish,740.0,,Canada (ONT),212.0
1969,Superior,Lake Whitefish,839.0,,Michigan (MI),533.0
1969,Superior,Lake Whitefish,839.0,,Wisconsin (WI),87.0
1969,Superior,Lake Whitefish,839.0,,Minnesota (MN),8.0
1969,Superior,Lake Whitefish,839.0,,U.S. Total,628.0
1969,Superior,Lake Whitefish,839.0,,Canada (ONT),211.0
1970,Superior,Lake Whitefish,655.0,,Michigan (MI),314.0
1970,Superior,Lake Whitefish,655.0,,Wisconsin (WI),131.0
1970,Superior,Lake Whitefish,655.0,,Minnesota (MN),4.0
1970,Superior,Lake Whitefish,655.0,,U.S. Total,449.0
1970,Superior,Lake Whitefish,655.0,,Canada (ONT),206.0
1971,Superior,Lake Whitefish,895.0,,Michigan (MI),413.0
1971,Superior,Lake Whitefish,895.0,,Wisconsin (WI),225.0
1971,Superior,Lake Whitefish,895.0,,Minnesota (MN),4.0
1971,Superior,Lake Whitefish,895.0,,U.S. Total,642.0
1971,Superior,Lake Whitefish,895.0,,Canada (ONT),253.0
1972,Superior,Lake Whitefish,921.0,"MI: Ruling against large mesh gill nets resulted in conversion to impoundment gear, complete in 1976.",Michigan (MI),370.0
1972,Superior,Lake Whitefish,921.0,"MI: Ruling against large mesh gill nets resulted in conversion to impoundment gear, complete in 1976.",Wisconsin (WI),237.0
1972,Superior,Lake Whitefish,921.0,"MI: Ruling against large mesh gill nets resulted in conversion to impoundment gear, complete in 1976.",Minnesota (MN),3.0
1972,Superior,Lake Whitefish,921.0,"MI: Ruling against large mesh gill nets resulted in conversion to impoundment gear, complete in 1976.",U.S. Total,610.0
1972,Superior,Lake Whitefish,921.0,"MI: Ruling against large mesh gill nets resulted in conversion to impoundment gear, complete in 1976.",Canada (ONT),311.0
1973,Superior,Lake Whitefish,1033.0,,Michigan (MI),459.0
1973,Superior,Lake Whitefish,1033.0,,Wisconsin (WI),223.0
1973,Superior,Lake Whitefish,1033.0,,Minnesota (MN),3.0
1973,Superior,Lake Whitefish,1033.0,,U.S. Total,685.0
1973,Superior,Lake Whitefish,1033.0,,Canada (ONT),348.0
1974,Superior,Lake Whitefish,1022.0,,Michigan (MI),464.0
1974,Superior,Lake Whitefish,1022.0,,Wisconsin (WI),226.0
1974,Superior,Lake Whitefish,1022.0,,Minnesota (MN),2.0
1974,Superior,Lake Whitefish,1022.0,,U.S. Total,692.0
1974,Superior,Lake Whitefish,1022.0,,Canada (ONT),330.0
1975,Superior,Lake Whitefish,1053.0,,Michigan (MI),462.0
1975,Superior,Lake Whitefish,1053.0,,Wisconsin (WI),294.0
1975,Superior,Lake Whitefish,1053.0,,Minnesota (MN),1.0
1975,Superior,Lake Whitefish,1053.0,,U.S. Total,757.0
1975,Superior,Lake Whitefish,1053.0,,Canada (ONT),296.0
1976,Superior,Lake Whitefish,1003.0,,Michigan (MI),506.0
1976,Superior,Lake Whitefish,1003.0,,Wisconsin (WI),235.0
1976,Superior,Lake Whitefish,1003.0,,Minnesota (MN),1.0
1976,Superior,Lake Whitefish,1003.0,,U.S. Total,742.0
1976,Superior,Lake Whitefish,1003.0,,Canada (ONT),261.0
1977,Superior,Lake Whitefish,943.0,,Michigan (MI),436.0
1977,Superior,Lake Whitefish,943.0,,Wisconsin (WI),264.0
1977,Superior,Lake Whitefish,943.0,,Minnesota (MN),0.0
1977,Superior,Lake Whitefish,943.0,,U.S. Total,700.0
1977,Superior,Lake Whitefish,943.0,,Canada (ONT),243.0
1978,Superior,Lake Whitefish,1371.0,,Michigan (MI),766.0
1978,Superior,Lake Whitefish,1371.0,,Wisconsin (WI),271.0
1978,Superior,Lake Whitefish,1371.0,,Minnesota (MN),0.0
1978,Superior,Lake Whitefish,1371.0,,U.S. Total,1037.0
1978,Superior,Lake Whitefish,1371.0,,Canada (ONT),334.0
1979,Superior,Lake Whitefish,1176.8784792578913,,Michigan (MI),514.0
1979,Superior,Lake Whitefish,1176.8784792578913,,Wisconsin (WI),254.0
1979,Superior,Lake Whitefish,1176.8784792578913,,Minnesota (MN),0.0
1979,Superior,Lake Whitefish,1176.8784792578913,,U.S. Total,768.0
1979,Superior,Lake Whitefish,1176.8784792578913,,Canada (ONT),408.87847925789134
1980,Superior,Lake Whitefish,1765.6041317463057,,Michigan (MI),829.0
1980,Superior,Lake Whitefish,1765.6041317463057,,Wisconsin (WI),427.0
1980,Superior,Lake Whitefish,1765.6041317463057,,Minnesota (MN),0.0
1980,Superior,Lake Whitefish,1765.6041317463057,,U.S. Total,1256.0
1980,Superior,Lake Whitefish,1765.6041317463057,,Canada (ONT),509.6041317463057
1981,Superior,Lake Whitefish,1844.1827219284528,,Michigan (MI),886.0
1981,Superior,Lake Whitefish,1844.1827219284528,,Wisconsin (WI),482.0
1981,Superior,Lake Whitefish,1844.1827219284528,,Minnesota (MN),0.0
1981,Superior,Lake Whitefish,1844.1827219284528,,U.S. Total,1368.0
1981,Superior,Lake Whitefish,1844.1827219284528,,Canada (ONT),476.1827219284529
1982,Superior,Lake Whitefish,1567.9857070093208,,Michigan (MI),705.0
1982,Superior,Lake Whitefish,1567.9857070093208,,Wisconsin (WI),421.0
1982,Superior,Lake Whitefish,1567.9857070093208,,Minnesota (MN),
1982,Superior,Lake Whitefish,1567.9857070093208,,U.S. Total,1126.0
1982,Superior,Lake Whitefish,1567.9857070093208,,Canada (ONT),441.9857070093208
1983,Superior,Lake Whitefish,2229.17866472314,,Michigan (MI),1442.0
1983,Superior,Lake Whitefish,2229.17866472314,,Wisconsin (WI),417.0
1983,Superior,Lake Whitefish,2229.17866472314,,Minnesota (MN),0.0
1983,Superior,Lake Whitefish,2229.17866472314,,U.S. Total,1859.0
1983,Superior,Lake Whitefish,2229.17866472314,,Canada (ONT),370.17866472314034
1984,Superior,Lake Whitefish,2525.15786256328,,Michigan (MI),1467.0
1984,Superior,Lake Whitefish,2525.15786256328,,Wisconsin (WI),292.0
1984,Superior,Lake Whitefish,2525.15786256328,,Minnesota (MN),1.0
1984,Superior,Lake Whitefish,2525.15786256328,,U.S. Total,1760.0
1984,Superior,Lake Whitefish,2525.15786256328,,Canada (ONT),765.1578625632797
1985,Superior,Lake Whitefish,2572.984703124456,,Michigan (MI),1842.0
1985,Superior,Lake Whitefish,2572.984703124456,,Wisconsin (WI),223.0
1985,Superior,Lake Whitefish,2572.984703124456,,Minnesota (MN),
1985,Superior,Lake Whitefish,2572.984703124456,,U.S. Total,2065.0
1985,Superior,Lake Whitefish,2572.984703124456,,Canada (ONT),507.9847031244561
1986,Superior,Lake Whitefish,3028.504866059401,,Michigan (MI),2282.0
1986,Superior,Lake Whitefish,3028.504866059401,,Wisconsin (WI),218.0
1986,Superior,Lake Whitefish,3028.504866059401,,Minnesota (MN),0.0
1986,Superior,Lake Whitefish,3028.504866059401,,U.S. Total,2500.0
1986,Superior,Lake Whitefish,3028.504866059401,,Canada (ONT),528.5048660594014
1987,Superior,Lake Whitefish,2969.921365773293,,Michigan (MI),1875.0
1987,Superior,Lake Whitefish,2969.921365773293,,Wisconsin (WI),346.0
1987,Superior,Lake Whitefish,2969.921365773293,,Minnesota (MN),
1987,Superior,Lake Whitefish,2969.921365773293,,U.S. Total,2221.0
1987,Superior,Lake Whitefish,2969.921365773293,,Canada (ONT),748.9213657732927
1988,Superior,Lake Whitefish,3230.1629619351243,,Michigan (MI),1837.0
1988,Superior,Lake Whitefish,3230.1629619351243,,Wisconsin (WI),701.0
1988,Superior,Lake Whitefish,3230.1629619351243,,Minnesota (MN),
1988,Superior,Lake Whitefish,3230.1629619351243,,U.S. Total,2538.0
1988,Superior,Lake Whitefish,3230.1629619351243,,Canada (ONT),692.1629619351241
1989,Superior,Lake Whitefish,3611.724014611362,,Michigan (MI),2224.0
1989,Superior,Lake Whitefish,3611.724014611362,,Wisconsin (WI),715.0
1989,Superior,Lake Whitefish,3611.724014611362,,Minnesota (MN),
1989,Superior,Lake Whitefish,3611.724014611362,,U.S. Total,2939.0
1989,Superior,Lake Whitefish,3611.724014611362,,Canada (ONT),672.7240146113622
1990,Superior,Lake Whitefish,4027.0596643341783,,Michigan (MI),2578.0
1990,Superior,Lake Whitefish,4027.0596643341783,,Wisconsin (WI),711.0
1990,Superior,Lake Whitefish,4027.0596643341783,,Minnesota (MN),
1990,Superior,Lake Whitefish,4027.0596643341783,,U.S. Total,3289.0
1990,Superior,Lake Whitefish,4027.0596643341783,,Canada (ONT),738.0596643341787
1991,Superior,Lake Whitefish,2846.750535727464,,Michigan (MI),1819.0
1991,Superior,Lake Whitefish,2846.750535727464,,Wisconsin (WI),440.0
1991,Superior,Lake Whitefish,2846.750535727464,,Minnesota (MN),
1991,Superior,Lake Whitefish,2846.750535727464,,U.S. Total,2259.0
1991,Superior,Lake Whitefish,2846.750535727464,,Canada (ONT),587.7505357274636
1992,Superior,Lake Whitefish,4125.457161391998,,Michigan (MI),1714.0
1992,Superior,Lake Whitefish,4125.457161391998,,Wisconsin (WI),444.0
1992,Superior,Lake Whitefish,4125.457161391998,,Minnesota (MN),2.0
1992,Superior,Lake Whitefish,4125.457161391998,,U.S. Total,2160.0
1992,Superior,Lake Whitefish,4125.457161391998,,Canada (ONT),1965.4571613919973
